ID,pred
8010,0.59
8011,0.7766666666666666
8012,0.43666666666666665
8013,0.6166666666666667
8014,0.38333333333333336
8015,0.45
8016,0.54
8017,0.5066666666666667
8018,0.31
8019,0.4866666666666667
8020,0.7566666666666667
8021,0.5366666666666666
8022,0.45
8023,0.4666666666666667
8024,0.5966666666666667
8025,0.7033333333333334
8026,0.5733333333333334
8027,0.7066666666666667
8028,0.49666666666666665
8029,0.47333333333333333
8030,0.56
8031,0.4666666666666667
8032,0.5966666666666667
8033,0.45666666666666667
8034,0.64
8035,0.6333333333333333
8036,0.62
8037,0.53
8038,0.47
8039,0.22666666666666666
8040,0.5
8041,0.6733333333333333
8042,0.45666666666666667
8043,0.45666666666666667
8044,0.68
8045,0.54
8046,0.3933333333333333
8047,0.44333333333333336
8048,0.55
8049,0.5066666666666667
8050,0.8466666666666667
8051,0.33
8052,0.49333333333333335
8053,0.43333333333333335
8054,0.6133333333333333
8055,0.38666666666666666
8056,0.28
8057,0.5466666666666666
8058,0.4066666666666667
8059,0.5
8060,0.43666666666666665
8061,0.43666666666666665
8062,0.44333333333333336
8063,0.42
8064,0.24666666666666667
8065,0.2633333333333333
8066,0.6166666666666667
8067,0.45666666666666667
8068,0.5833333333333334
8069,0.44
8070,0.59
8071,0.47333333333333333
8072,0.5733333333333334
8073,0.54
8074,0.33
8075,0.38666666666666666
8076,0.43
8077,0.3466666666666667
8078,0.2966666666666667
8079,0.43333333333333335
8080,0.6266666666666667
8081,0.5733333333333334
8082,0.4066666666666667
8083,0.38333333333333336
8084,0.45
8085,0.47
8086,0.53
8087,0.5233333333333333
8088,0.24666666666666667
8089,0.53
8090,0.48
8091,0.4633333333333333
8092,0.5
8093,0.41333333333333333
8094,0.44333333333333336
8095,0.47333333333333333
8096,0.43333333333333335
8097,0.6166666666666667
8098,0.4666666666666667
8099,0.51
8100,0.52
8101,0.43
8102,0.38666666666666666
8103,0.39
8104,0.49333333333333335
8105,0.4033333333333333
8106,0.45666666666666667
8107,0.62
8108,0.4666666666666667
8109,0.5033333333333333
8110,0.63
8111,0.31666666666666665
8112,0.5433333333333333
8113,0.45
8114,0.64
8115,0.4533333333333333
8116,0.6466666666666666
8117,0.4033333333333333
8118,0.24
8119,0.5733333333333334
8120,0.33666666666666667
8121,0.3466666666666667
8122,0.4066666666666667
8123,0.44666666666666666
8124,0.5866666666666667
8125,0.3933333333333333
8126,0.4666666666666667
8127,0.4
8128,0.47
8129,0.5266666666666666
8130,0.4033333333333333
8131,0.4766666666666667
8132,0.5066666666666667
8133,0.45
8134,0.5466666666666666
8135,0.3333333333333333
8136,0.39666666666666667
8137,0.44666666666666666
8138,0.4066666666666667
8139,0.5133333333333333
8140,0.39666666666666667
8141,0.2966666666666667
8142,0.5366666666666666
8143,0.58
8144,0.4066666666666667
8145,0.4666666666666667
8146,0.5466666666666666
8147,0.6
8148,0.53
8149,0.5
8150,0.44666666666666666
8151,0.4766666666666667
8152,0.4533333333333333
8153,0.5266666666666666
8154,0.49333333333333335
8155,0.4166666666666667
8156,0.44666666666666666
8157,0.5566666666666666
8158,0.3933333333333333
8159,0.5333333333333333
8160,0.24666666666666667
8161,0.45
8162,0.54
8163,0.38
8164,0.4533333333333333
8165,0.30333333333333334
8166,0.43666666666666665
8167,0.44666666666666666
8168,0.45666666666666667
8169,0.42333333333333334
8170,0.42333333333333334
8171,0.4166666666666667
8172,0.23333333333333334
8173,0.31333333333333335
8174,0.31666666666666665
8175,0.33
8176,0.43666666666666665
8177,0.36333333333333334
8178,0.45666666666666667
8179,0.6
8180,0.58
8181,0.4266666666666667
8182,0.43666666666666665
8183,0.3233333333333333
8184,0.5133333333333333
8185,0.2866666666666667
8186,0.44
8187,0.43333333333333335
8188,0.32
8189,0.44
8190,0.5333333333333333
8191,0.5133333333333333
8192,0.3933333333333333
8193,0.6166666666666667
8194,0.33666666666666667
8195,0.5466666666666666
8196,0.4633333333333333
8197,0.5066666666666667
8198,0.18
8199,0.5233333333333333
8200,0.5466666666666666
8201,0.28
8202,0.35333333333333333
8203,0.38666666666666666
8204,0.65
8205,0.37
8206,0.5133333333333333
8207,0.31666666666666665
8208,0.5366666666666666
8209,0.38333333333333336
8210,0.6
8211,0.35
8212,0.5166666666666667
8213,0.31
8214,0.42333333333333334
8215,0.49333333333333335
8216,0.5066666666666667
8217,0.5066666666666667
8218,0.6633333333333333
8219,0.4066666666666667
8220,0.7166666666666667
8221,0.5666666666666667
8222,0.41
8223,0.42
8224,0.43666666666666665
8225,0.45
8226,0.49
8227,0.4666666666666667
8228,0.2833333333333333
8229,0.4533333333333333
8230,0.44
8231,0.3933333333333333
8232,0.29
8233,0.6533333333333333
8234,0.2833333333333333
8235,0.5766666666666667
8236,0.44666666666666666
8237,0.43
8238,0.38
8239,0.56
8240,0.5766666666666667
8241,0.31333333333333335
8242,0.5133333333333333
8243,0.49666666666666665
8244,0.6066666666666667
8245,0.37666666666666665
8246,0.23
