index,y_pred
1491,0.89
1492,0.8046825396825398
1493,0.299
1494,0.12833333333333333
1495,0.04294444444444445
1496,0.3300912698412698
1497,0.8333333333333334
1498,0.03
1499,0.044920634920634916
1500,0.9333333333333333
1501,0.18011267436267456
1502,0.0011111111111111111
1503,0.07155555555555554
1504,0.18823809523809526
1505,0.39086748436748425
1506,0.02611111111111111
1507,0.062473544973544966
1508,0.8733333333333333
1509,0.18466666666666667
1510,0.006833333333333333
1511,0.25746031746031744
1512,0.08505555555555555
1513,1.0
1514,0.9333333333333333
1515,0.12274999999999998
1516,0.09666666666666666
1517,0.98
1518,0.3408333333333333
1519,0.0
1520,0.10608333333333332
1521,0.9833333333333333
1522,0.006666666666666667
1523,0.062473544973544966
1524,0.9483333333333334
1525,0.31869312169312164
1526,0.7102777777777777
1527,0.87
1528,0.7161666666666666
1529,0.008
1530,0.06551851851851853
1531,0.062473544973544966
1532,0.6211111111111111
1533,0.8011666666666667
1534,0.5109523809523809
1535,0.15666666666666668
1536,0.35104761904761916
1537,0.07155555555555554
1538,0.0
1539,0.3647222222222222
1540,0.396351370851371
1541,0.027555555555555552
1542,0.041892857142857134
1543,0.03421464646464646
1544,0.32291666666666663
1545,0.7933333333333333
1546,0.22638888888888886
1547,0.995079365079365
1548,0.11161111111111112
1549,0.5142480944980942
1550,0.15225661375661376
1551,0.3101111111111111
1552,0.7161666666666666
1553,1.0
1554,0.023333333333333334
1555,0.9666666666666667
1556,0.9633333333333334
1557,0.3463333333333333
1558,0.06177777777777777
1559,0.07333333333333333
1560,0.270140812890813
1561,0.17700793650793653
1562,0.0225
1563,0.14583333333333334
1564,0.2026666666666667
1565,0.5610476190476189
1566,0.9967460317460317
1567,0.7866666666666666
1568,0.03333333333333333
1569,0.5110952380952379
1570,0.1075
1571,1.0
1572,0.04877777777777778
1573,0.369
1574,0.15333333333333332
1575,0.46566666666666645
1576,0.027555555555555552
1577,0.009743862618862622
1578,0.02
1579,0.08184920634920634
1580,0.1730079365079365
1581,0.8984126984126984
1582,0.08104232804232804
1583,0.0
1584,0.0044841269841269845
1585,0.9433333333333334
1586,1.0
1587,0.025333333333333333
1588,0.07333333333333333
1589,0.9633333333333334
1590,0.7105555555555555
1591,0.0044841269841269845
1592,0.8133333333333334
1593,0.15333333333333332
1594,0.9666666666666667
1595,0.058333333333333334
1596,0.006666666666666667
1597,0.3408333333333333
1598,0.456111111111111
1599,0.029682539682539685
1600,0.0
1601,0.04358730158730159
1602,0.013333333333333334
1603,0.021666666666666667
1604,0.0822222222222222
1605,0.06298412698412699
1606,0.02
1607,0.13
1608,0.99
1609,0.1293452380952381
1610,0.11666666666666667
1611,0.875
1612,0.9933333333333333
1613,0.14666666666666667
1614,0.005555555555555555
1615,0.29444444444444445
1616,0.1759761904761905
1617,0.2575
1618,0.07931897572957934
1619,0.12833333333333333
1620,0.07381746031746032
1621,0.5973333333333333
1622,0.745
1623,0.9833333333333333
1624,0.5977222222222222
1625,0.016833333333333332
1626,0.18104677729677732
1627,0.4580555555555556
1628,0.06542944092944092
1629,0.1361904761904762
1630,0.5973333333333333
1631,0.19246031746031753
1632,0.3463333333333333
1633,0.19411111111111112
1634,0.1481700336700337
1635,0.87
1636,0.9333333333333333
1637,0.07
1638,0.0033333333333333335
1639,1.0
1640,0.16883333333333334
1641,0.027555555555555552
1642,0.14583333333333334
1643,0.04711111111111112
1644,0.09949999999999999
1645,0.19411111111111112
1646,0.11257539682539681
1647,0.22355555555555554
1648,0.039261904761904776
1649,0.09064793539793538
1650,0.87
1651,1.0
1652,0.805
1653,0.5142222222222221
1654,0.9933333333333333
1655,0.007777777777777777
1656,0.18104677729677732
1657,0.02
1658,0.2633333333333333
1659,0.4213333333333334
1660,0.0022222222222222222
1661,0.009166666666666667
1662,0.043333333333333335
1663,0.029269841269841272
1664,0.08966666666666666
1665,0.0
1666,0.74
1667,0.03344444444444444
1668,0.19
1669,0.5142222222222221
1670,0.8566666666666667
1671,0.96
1672,0.9766666666666667
1673,0.6093282828282829
1674,0.40936507936507927
1675,0.7716666666666666
1676,0.015
1677,0.016833333333333332
1678,0.9266666666666666
1679,0.02
1680,0.5533333333333333
1681,0.0822222222222222
1682,0.03682539682539682
1683,0.010666666666666668
1684,0.875
1685,0.32
1686,0.6173333333333333
1687,0.01
1688,0.24805555555555558
1689,0.5110952380952379
1690,0.35
1691,1.0
1692,0.021666666666666667
