ID,pred
8010,0.5566666666666666
8011,0.7366666666666667
8012,0.39
8013,0.6033333333333334
8014,0.6133333333333333
8015,0.48
8016,0.46
8017,0.43333333333333335
8018,0.3333333333333333
8019,0.43333333333333335
8020,0.7133333333333334
8021,0.5233333333333333
8022,0.54
8023,0.5733333333333334
8024,0.52
8025,0.74
8026,0.5633333333333334
8027,0.5966666666666667
8028,0.45
8029,0.61
8030,0.5266666666666666
8031,0.5033333333333333
8032,0.49
8033,0.53
8034,0.6166666666666667
8035,0.5966666666666667
8036,0.5733333333333334
8037,0.6
8038,0.4633333333333333
8039,0.26
8040,0.5066666666666667
8041,0.5266666666666666
8042,0.4666666666666667
8043,0.6133333333333333
8044,0.67
8045,0.6166666666666667
8046,0.5033333333333333
8047,0.5066666666666667
8048,0.6066666666666667
8049,0.56
8050,0.8466666666666667
8051,0.41333333333333333
8052,0.5333333333333333
8053,0.4033333333333333
8054,0.6
8055,0.43
8056,0.4066666666666667
8057,0.6133333333333333
8058,0.5233333333333333
8059,0.5066666666666667
8060,0.5
8061,0.45
8062,0.4666666666666667
8063,0.46
8064,0.21
8065,0.2733333333333333
8066,0.5433333333333333
8067,0.46
8068,0.5733333333333334
8069,0.43
8070,0.5633333333333334
8071,0.5266666666666666
8072,0.53
8073,0.52
8074,0.3233333333333333
8075,0.4266666666666667
8076,0.38666666666666666
8077,0.41333333333333333
8078,0.3333333333333333
8079,0.4266666666666667
8080,0.5633333333333334
8081,0.69
8082,0.43666666666666665
8083,0.47333333333333333
8084,0.5333333333333333
8085,0.4033333333333333
8086,0.5833333333333334
8087,0.5833333333333334
8088,0.28
8089,0.44666666666666666
8090,0.57
8091,0.5533333333333333
8092,0.51
8093,0.6033333333333334
8094,0.5066666666666667
8095,0.39666666666666667
8096,0.3933333333333333
8097,0.5833333333333334
8098,0.43666666666666665
8099,0.5
8100,0.56
8101,0.31
8102,0.4033333333333333
8103,0.4666666666666667
8104,0.4533333333333333
8105,0.3433333333333333
8106,0.35333333333333333
8107,0.7233333333333334
8108,0.45666666666666667
8109,0.6166666666666667
8110,0.55
8111,0.32666666666666666
8112,0.5433333333333333
8113,0.4
8114,0.6033333333333334
8115,0.4666666666666667
8116,0.52
8117,0.4766666666666667
8118,0.28
8119,0.4766666666666667
8120,0.31333333333333335
8121,0.4266666666666667
8122,0.43666666666666665
8123,0.44333333333333336
8124,0.52
8125,0.4033333333333333
8126,0.45666666666666667
8127,0.3933333333333333
8128,0.4266666666666667
8129,0.5
8130,0.53
8131,0.5066666666666667
8132,0.49
8133,0.53
8134,0.5633333333333334
8135,0.46
8136,0.4
8137,0.38333333333333336
8138,0.36333333333333334
8139,0.61
8140,0.31666666666666665
8141,0.29
8142,0.49333333333333335
8143,0.5333333333333333
8144,0.4666666666666667
8145,0.43333333333333335
8146,0.48333333333333334
8147,0.5833333333333334
8148,0.49
8149,0.32
8150,0.47333333333333333
8151,0.48
8152,0.3333333333333333
8153,0.6266666666666667
8154,0.56
8155,0.42
8156,0.47333333333333333
8157,0.5766666666666667
8158,0.5266666666666666
8159,0.5066666666666667
8160,0.2733333333333333
8161,0.43
8162,0.49
8163,0.44
8164,0.41333333333333333
8165,0.29
8166,0.4066666666666667
8167,0.44333333333333336
8168,0.39
8169,0.42
8170,0.4
8171,0.38666666666666666
8172,0.28
8173,0.24666666666666667
8174,0.2733333333333333
8175,0.3233333333333333
8176,0.4066666666666667
8177,0.4266666666666667
8178,0.57
8179,0.72
8180,0.44333333333333336
8181,0.5566666666666666
8182,0.38666666666666666
8183,0.32666666666666666
8184,0.44666666666666666
8185,0.2633333333333333
8186,0.28
8187,0.42
8188,0.4066666666666667
8189,0.46
8190,0.52
8191,0.4633333333333333
8192,0.5133333333333333
8193,0.5133333333333333
8194,0.33
8195,0.5866666666666667
8196,0.5166666666666667
8197,0.48
8198,0.17333333333333334
8199,0.6233333333333333
8200,0.59
8201,0.3433333333333333
8202,0.3233333333333333
8203,0.34
8204,0.64
8205,0.36333333333333334
8206,0.5533333333333333
8207,0.25666666666666665
8208,0.4866666666666667
8209,0.2966666666666667
8210,0.5266666666666666
8211,0.33666666666666667
8212,0.5666666666666667
8213,0.36
8214,0.5366666666666666
8215,0.43
8216,0.49666666666666665
8217,0.5533333333333333
8218,0.6933333333333334
8219,0.5033333333333333
8220,0.7366666666666667
8221,0.47333333333333333
8222,0.39
8223,0.47
8224,0.4533333333333333
8225,0.58
8226,0.5533333333333333
8227,0.56
8228,0.36666666666666664
8229,0.4666666666666667
8230,0.43
8231,0.6366666666666667
8232,0.28
8233,0.65
8234,0.22666666666666666
8235,0.5966666666666667
8236,0.4066666666666667
8237,0.45
8238,0.31
8239,0.66
8240,0.46
8241,0.35
8242,0.49333333333333335
8243,0.47333333333333333
8244,0.5933333333333334
8245,0.3933333333333333
8246,0.26
8247,0.52
8248,0.42333333333333334
8249,0.42333333333333334
8250,0.4
8251,0.26666666666666666
8252,0.36666666666666664
8253,0.4866666666666667
8254,0.5966666666666667
8255,0.5133333333333333
8256,0.6233333333333333
8257,0.6066666666666667
8258,0.63
8259,0.6066666666666667
8260,0.7866666666666666
8261,0.4666666666666667
8262,0.36333333333333334
8263,0.72
8264,0.56
8265,0.5366666666666666
8266,0.47333333333333333
8267,0.61
8268,0.43666666666666665
8269,0.5766666666666667
8270,0.5533333333333333
8271,0.5966666666666667
8272,0.4666666666666667
8273,0.5966666666666667
8274,0.4866666666666667
8275,0.3233333333333333
8276,0.44333333333333336
8277,0.37333333333333335
8278,0.5266666666666666
8279,0.46
8280,0.44
8281,0.6133333333333333
8282,0.38333333333333336
8283,0.6533333333333333
8284,0.49
8285,0.4666666666666667
8286,0.31
8287,0.5833333333333334
8288,0.4666666666666667
8289,0.6866666666666666
8290,0.4166666666666667
8291,0.4533333333333333
8292,0.37333333333333335
8293,0.31
8294,0.64
8295,0.2733333333333333
8296,0.3233333333333333
8297,0.48
8298,0.32666666666666666
8299,0.31666666666666665
8300,0.48
8301,0.41333333333333333
8302,0.48
8303,0.49
8304,0.4633333333333333
8305,0.46
8306,0.57
8307,0.43666666666666665
8308,0.5566666666666666
8309,0.6366666666666667
8310,0.44666666666666666
8311,0.44
8312,0.31333333333333335
8313,0.5
8314,0.7133333333333334
8315,0.5
8316,0.61
8317,0.44666666666666666
8318,0.49333333333333335
8319,0.49
8320,0.71
8321,0.5933333333333334
8322,0.5
8323,0.62
8324,0.7666666666666667
8325,0.6066666666666667
8326,0.54
8327,0.6133333333333333
8328,0.5266666666666666
8329,0.71
8330,0.46
8331,0.17666666666666667
8332,0.49333333333333335
8333,0.43
8334,0.48333333333333334
8335,0.37666666666666665
8336,0.43333333333333335
8337,0.63
8338,0.3433333333333333
8339,0.6266666666666667
8340,0.64
8341,0.3466666666666667
8342,0.64
8343,0.37
8344,0.47
8345,0.34
8346,0.4633333333333333
8347,0.4866666666666667
8348,0.4166666666666667
8349,0.26
8350,0.29
8351,0.28
8352,0.43666666666666665
8353,0.4866666666666667
8354,0.43
8355,0.3466666666666667
8356,0.29333333333333333
8357,0.5833333333333334
8358,0.48333333333333334
8359,0.5333333333333333
8360,0.5066666666666667
8361,0.5866666666666667
8362,0.38
8363,0.39666666666666667
8364,0.39
8365,0.2633333333333333
8366,0.5866666666666667
8367,0.41
8368,0.41
8369,0.5433333333333333
8370,0.47333333333333333
8371,0.59
8372,0.51
8373,0.38666666666666666
8374,0.5733333333333334
8375,0.2633333333333333
8376,0.44
8377,0.43
8378,0.38666666666666666
8379,0.5466666666666666
8380,0.3466666666666667
8381,0.5566666666666666
8382,0.25333333333333335
8383,0.44666666666666666
8384,0.5
8385,0.59
8386,0.5933333333333334
8387,0.39666666666666667
8388,0.4
8389,0.54
8390,0.35333333333333333
8391,0.42333333333333334
8392,0.4166666666666667
8393,0.5666666666666667
8394,0.5633333333333334
8395,0.26666666666666666
8396,0.22666666666666666
8397,0.39
8398,0.3466666666666667
8399,0.6066666666666667
8400,0.5766666666666667
8401,0.4666666666666667
8402,0.39666666666666667
8403,0.4666666666666667
8404,0.20666666666666667
8405,0.25666666666666665
8406,0.5933333333333334
8407,0.42
8408,0.5433333333333333
8409,0.38666666666666666
8410,0.39
8411,0.5633333333333334
8412,0.41
8413,0.47
8414,0.38333333333333336
8415,0.43666666666666665
8416,0.22333333333333333
8417,0.31666666666666665
8418,0.36
8419,0.5
8420,0.42333333333333334
8421,0.44666666666666666
8422,0.38
8423,0.51
8424,0.31666666666666665
8425,0.53
8426,0.37666666666666665
8427,0.42
8428,0.4633333333333333
